IncidentID,Keywords,activities,causes,consequences,equipment
274,human causes,operational_act1,causes_NA,consequences_NA,transport_eq16
275,"high pressure, reaction vessel",operational_act1,causes_NA,consequences_NA,equipment_NA
276,"overheating, shutdown, evacuation, near miss",operational_act1,process_cau6,nearmiss_con5,equipment_NA
277,refining,"operational_act1, processing_act2",process_cau6,consequences_NA,heatingcooling_eq2
278,"instrumentation failure, human causes","operational_act1, processing_act2",equipment_cau2,consequences_NA,", heatingcooling_eq2"
279,"packaging equipment, welding, permit to work system inadequate",operational_act1,management_cau5,consequences_NA,separation_eq11
280,"shutdown, evacuation, safety equipment failure",operational_act1,causes_NA,consequences_NA,equipment_NA
281,"fire - consequence, deliberate acts",operational_act1,causes_NA,consequences_NA,equipment_NA
282,"fire - consequence, damage to equipment, design inadequate, refining, incorrect material of construction, stress corrosion cracking",operational_act1,"chemical_cau1, equipment_cau2, human_cau4",consequences_NA,equipment_NA
283,keyword_NA,operational_act1,causes_NA,consequences_NA,equipment_NA
284,"fire - consequence, testing, reactors and reaction equipment, damage to equipment, corrosion",operational_act1,equipment_cau2,consequences_NA,equipment_NA
285,keyword_NA,operational_act1,causes_NA,consequences_NA,transport_eq16
286,keyword_NA,operational_act1,causes_NA,consequences_NA,storage_eq13
287,storage tanks,"operational_act1, uncategorised_act4",causes_NA,consequences_NA,equipment_NA
288,refining,"operational_act1, processing_act2",causes_NA,consequences_NA,equipment_NA
289,"fire - consequence, shutdown, vapour recovery system, polymerisation, incorrect chemical concentration, hydrocarbon",operational_act1,chemical_cau1,consequences_NA,safety_eq10
290,"gas / vapour release, sulphur trioxide, sulphuric acid",operational_act1,causes_NA,consequences_NA,reactors_eq9
291,gas / vapour release,operational_act1,causes_NA,consequences_NA,equipment_NA
292,keyword_NA,operational_act1,causes_NA,consequences_NA,equipment_NA
293,spill,"operational_act1, processing_act2",causes_NA,consequences_NA,equipment_NA
294,gas / vapour release,operational_act1,causes_NA,consequences_NA,equipment_NA
295,keyword_NA,operational_act1,causes_NA,consequences_NA,equipment_NA
296,keyword_NA,operational_act1,process_cau6,consequences_NA,storage_eq13
297,"poisoning, operation inadequate",operational_act1,causes_NA,consequences_NA,equipment_NA
298,keyword_NA,operational_act1,causes_NA,consequences_NA,"storage_eq13, transport_eq16"
299,"fatality, purging, high pressure, explosion / pressure release, reverse flow",operational_act1,process_cau6,consequences_NA,reactors_eq9
300,keyword_NA,operational_act1,causes_NA,consequences_NA,equipment_NA
301,keyword_NA,operational_act1,causes_NA,consequences_NA,equipment_NA
302,inspection,"operational_act1, processing_act2",causes_NA,consequences_NA,equipment_NA
303,fire - consequence,operational_act1,causes_NA,consequences_NA,storage_eq13
304,"damage to equipment, refining, human causes, catalytic cracker","operational_act1, processing_act2",causes_NA,consequences_NA,"heatingcooling_eq2, reactors_eq9"
305,keyword_NA,operational_act1,causes_NA,consequences_NA,storage_eq13
306,"asphyxiation, safety procedures inadequate","operational_act1, processing_act2",human_cau4,consequences_NA,"storage_eq13, transport_eq16"
307,"explosion / pressure release, high pressure, injury",operational_act1,causes_NA,consequences_NA,equipment_NA
308,"purging, explosion / pressure release, high pressure",operational_act1,causes_NA,consequences_NA,equipment_NA
309,"purging, explosion / pressure release, high pressure",operational_act1,causes_NA,consequences_NA,equipment_NA
310,"maintenance, fire - consequence, explosion / pressure release, high pressure",operational_act1,causes_NA,consequences_NA,equipment_NA
311,cleaning,operational_act1,causes_NA,consequences_NA,storage_eq13
312,"inspection, asphyxiation, leak, fatality","operational_act1, processing_act2",causes_NA,consequences_NA,equipment_NA
313,cleaning inadequate,operational_act1,chemical_cau1,consequences_NA,storage_eq13
314,"reactors and reaction equipment, incorrect pressure, equipment causes, plant / property / equipment,",operational_act1,equipment_cau2,consequences_NA,equipment_NA
315,fire - consequence,operational_act1,causes_NA,consequences_NA,transport_eq16
316,fire - consequence,operational_act1,causes_NA,consequences_NA,equipment_NA
317,"fire - consequence, vapour cloud explosion, management system inadequate, injury",operational_act1,causes_NA,consequences_NA,equipment_NA
318,welding,operational_act1,causes_NA,consequences_NA,equipment_NA
319,fire - consequence,operational_act1,causes_NA,consequences_NA,equipment_NA
320,"fire - consequence, fatality, mechanical equipment failure, processing, leak, injury",operational_act1,causes_NA,consequences_NA,heatingcooling_eq2
321,fire - consequence,operational_act1,causes_NA,consequences_NA,separation_eq11
322,keyword_NA,operational_act1,causes_NA,consequences_NA,"tools_eq15, transport_eq16"
323,fire - consequence,"operational_act1, processing_act2",causes_NA,consequences_NA,equipment_NA
324,"welding, storage tanks, damage to equipment",operational_act1,equipment_cau2,consequences_NA,equipment_NA
325,keyword_NA,operational_act1,causes_NA,consequences_NA,equipment_NA
326,keyword_NA,"operational_act1, processing_act2",equipment_cau2,consequences_NA,equipment_NA
327,"fire - consequence, cracking","operational_act1, processing_act2",causes_NA,consequences_NA,equipment_NA
328,fire - consequence,operational_act1,causes_NA,consequences_NA,equipment_NA
329,"fire - consequence, construction",operational_act1,causes_NA,consequences_NA,equipment_NA
330,"overpressurisation, damage to equipment",operational_act1,process_cau6,consequences_NA,heatingcooling_eq2
331,"waste, cleaning, fall",operational_act1,causes_NA,consequences_NA,transport_eq16
332,start-up,operational_act1,causes_NA,consequences_NA,equipment_NA
333,"training inadequate, management system inadequate, inspection",operational_act1,management_cau5,consequences_NA,equipment_NA
334,"floating roof tank, floating roof failure, weather effects, spill, material transfer, damage to equipment",operational_act1,equipment_cau2,consequences_NA,equipment_NA
335,"fire - consequence, hot surface, evacuation, toxic fumes, injury",operational_act1,external_cau3,consequences_NA,transport_eq16
336,keyword_NA,operational_act1,causes_NA,consequences_NA,transport_eq16
337,"reactors and reaction equipment, spill",operational_act1,equipment_cau2,consequences_NA,equipment_NA
338,keyword_NA,operational_act1,causes_NA,consequences_NA,equipment_NA
339,"fire - consequence, design or procedure error, reactors and reaction equipment",operational_act1,causes_NA,consequences_NA,equipment_NA
340,"fire - consequence, operation inadequate",operational_act1,process_cau6,consequences_NA,"powerplant_eq6, separation_eq11"
341,"instrument/controller, gas / vapour release, human causes","operational_act1, processing_act2",causes_NA,consequences_NA,transport_eq16
342,"fire - consequence, reactors and reaction equipment",operational_act1,equipment_cau2,consequences_NA,", reactors_eq9, separation_eq11"
343,fire - consequence,operational_act1,equipment_cau2,consequences_NA,", transport_eq16"
344,"storage tanks, entry into confined space, asphyxiation",operational_act1,causes_NA,consequences_NA,equipment_NA
345,"radioactive release, radioactive isotopes",operational_act1,causes_NA,consequences_NA,equipment_NA
346,fire - consequence,operational_act1,causes_NA,consequences_NA,equipment_NA
347,"preparation for maintenance, plant shutdown, near miss",operational_act1,causes_NA,nearmiss_con5,equipment_NA
348,"pipeline failure, design or procedure error",operational_act1,equipment_cau2,consequences_NA,equipment_NA
349,testing inadequate,operational_act1,human_cau4,consequences_NA,equipment_NA
350,hot work,operational_act1,causes_NA,consequences_NA,equipment_NA
351,"unwanted chemical reaction, evacuation, gas / vapour release",operational_act1,causes_NA,consequences_NA,equipment_NA
352,keyword_NA,operational_act1,equipment_cau2,consequences_NA,equipment_NA
353,"fire - consequence, marine transport",operational_act1,causes_NA,consequences_NA,equipment_NA
354,"testing, safety procedures inadequate, people",operational_act1,human_cau4,consequences_NA,"safety_eq10, tools_eq15"
355,keyword_NA,operational_act1,process_cau6,consequences_NA,equipment_NA
356,keyword_NA,"operational_act1, processing_act2",causes_NA,consequences_NA,separation_eq11
357,"explosion / pressure release, mechanical equipment failure, damage to equipment,",operational_act1,causes_NA,consequences_NA,equipment_NA
358,"catalytic cracker, blower failure, fire - consequence, oxygen enrichment, fluid cracker","operational_act1, processing_act2","chemical_cau1, equipment_cau2",consequences_NA,", pressure_eq7, reactors_eq9"
359,"operator error, management system inadequate, testing",operational_act1,human_cau4,consequences_NA,equipment_NA
360,"vent blocked, solids deposition",operational_act1,"chemical_cau1, process_cau6",consequences_NA,separation_eq11
361,"cracking, reaction vessel","operational_act1, processing_act2",causes_NA,consequences_NA,reactors_eq9
362,cleaning,operational_act1,causes_NA,consequences_NA,equipment_NA
363,"electric shock, fatality, safety procedures inadequate",operational_act1,human_cau4,consequences_NA,equipment_NA
364,"steam failure, power supply failure, fire - consequence, chemical - organic","operational_act1, processing_act2",utility_cau8,consequences_NA,equipment_NA
365,"contractor error, fatality, repair, fall",operational_act1,human_cau4,consequences_NA,equipment_NA
366,"damage to equipment, electrical, design or procedure error, safety procedures inadequate, injury",operational_act1,human_cau4,consequences_NA,equipment_NA
367,fire - consequence,operational_act1,causes_NA,consequences_NA,equipment_NA
368,"reaction vessel, operator error, oil - edible",operational_act1,human_cau4,consequences_NA,equipment_NA
369,"hydrochloric acid, maintenance, repair, meter, environmental, spillage, contamination, maintenance inadequate",operational_act1,human_cau4,consequences_NA,equipment_NA
370,"maintenance, fall, fatality, training inadequate, safety procedures inadequate",operational_act1,management_cau5,consequences_NA,tools_eq15
371,"fire - consequence, damage to equipment, competency lacking",operational_act1,human_cau4,consequences_NA,equipment_NA
372,"design or procedure error, refining, injury, gas / vapour release",operational_act1,causes_NA,consequences_NA,equipment_NA
373,keyword_NA,operational_act1,causes_NA,consequences_NA,electrical_eq1
374,keyword_NA,operational_act1,causes_NA,consequences_NA,equipment_NA
375,"design or procedure error, operator error",operational_act1,human_cau4,consequences_NA,equipment_NA
376,keyword_NA,operational_act1,causes_NA,consequences_NA,equipment_NA
377,"unwanted chemical reaction, gas / vapour release, flow restriction, preparation for maintenance, flame arrestor, additional chemical present, cleaning inadequate",operational_act1,chemical_cau1,consequences_NA,safety_eq10
378,"design or procedure error, process control & instrumentation",operational_act1,causes_NA,consequences_NA,equipment_NA
379,"commissioning, heating equipment",operational_act1,causes_NA,consequences_NA,equipment_NA
380,"material transfer, fire - consequence, spontaneous combustion, hot weather",operational_act1,"chemical_cau1, external_cau3",consequences_NA,equipment_NA
381,tube failure,operational_act1,equipment_cau2,consequences_NA,equipment_NA
382,"fire - consequence, pump failure, spill, plant shutdown, injury",operational_act1,equipment_cau2,consequences_NA,", safety_eq10"
